"Sub Category","Price","Discount","Rating","Title"
"Snacks","$13.99 ","No Discount","","Old Trapper Beef Jerky, Old Fashioned, 10 oz"
"Snacks","$18.99 ","No Discount","","Kirkland Signature Chewy Protein Bar, Peanut Butter & Semisweet Chocolate Chip, 1.41 oz, 42-Count"
"Snacks","$23.99 ","No Discount","","Kirkland Signature Protein Bars Chocolate Chip Cookie Dough 2.12 oz., 20-count"
"Snacks","$22.99 ","No Discount","","Simply Protein Crispy Bars, 1.41 oz, Variety Pack, 15-count"
"Snacks","$16.99 ","No Discount","","PopCorners Popped Corn Snacks Variety Pack, 1 oz, 30-Count"
"Snacks","$9.49 ","After $3.50 OFF","","Simple Mills Almond Flour Sea Salt Crackers, 10 oz, 2-count"
"Snacks","$22.99 ","No Discount","","Fit Crunch Whey Protein Bar, Peanut Butter and Jelly, 1.62 oz, 18 Count"
"Snacks","$20.99 ","After $7 OFF","","Pure Protein Bars, Variety Pack, 1.76 oz, 23-count"
"Snacks","$23.99 ","No Discount","","Kirkland Signature Protein Bars Chocolate Brownie  2.12 oz, 20-count"
"Snacks","","Costco Members Receive an Additional $5 OFF Caramel Peanut Protein Bars with FitCrunch through Costco Next","","FITCRUNCH - Costco Next"
"Snacks","$22.99 ","No Discount","","Kirkland Signature Protein Bar, Variety Pack, 2.12 oz, 20-count"
"Snacks","$49.99 ","No Discount","Rated 5 out of 5 stars based on 2 reviews.","G2G 3-pack Peanut Butter & Jelly Protein Bars, 24-count"
"Snacks","$23.99 ","No Discount","","Frito Lay Classic Mix, 1 oz, Variety Pack, 54-count"
"Snacks","$11.49 ","After $3.50 OFF","","Nature's Garden Organic Trail Mix Snack Packs, Variety Pack, 1.2 oz, 24-count"
"Snacks","$14.99 ","No Discount","","RITZ Bits Cracker Sandwiches, Cheese, 1.5 oz, 30-count"
"Snacks","$17.99 ","No Discount","","Kirkland Signature Nut Bars, 1.41 oz, 30-count"
"Snacks","$18.99 ","No Discount","","Nature Valley Protein Bar, Peanut Butter Dark Chocolate, 1.42 oz, 30-count"
"Snacks","$11.99 ","No Discount","","Kirkland Signature Soft & Chewy Granola Bars, 0.85 oz, 64-count"
"Snacks","$11.89 ","After $4.10 OFF","","Pure Organic Layered Fruit Bars, Variety Pack,  0.63 oz, 28-count"
"Snacks","$44.99 ","No Discount","Rated 4.1 out of 5 stars based on 441 reviews.","St Michel Madeleine, Classic French Sponge Cake 100 - count"
"Snacks","$14.99 ","No Discount","","Nabisco Cookie & Cracker, Variety Pack, 1 oz, 40-count"
"Snacks","$10.99 ","No Discount","","Kirkland Signature Cashew Clusters, 2 lbs"
"Snacks","$42.99 ","No Discount","Rated 4.2 out of 5 stars based on 243 reviews.","No Sugar Keto Bar (12 count) 2-pack Chocolate Peanut Butter"
"Snacks","$54.99 ","No Discount","Rated 4.5 out of 5 stars based on 437 reviews.","Ready Protein Bar, Chocolate Peanut Butter and Sea Salt, 24-count, 2 pack"
"Snacks","$17.99 ","No Discount","","KIND Bar, Peanut Butter Dark Chocolate, 1.4 oz, 15-count"
"Snacks","$15.99 ","No Discount","","That's it Mini Fruit Bars, 24-count"
"Snacks","$22.99 ","No Discount","","Chef Robert Irvine’s Fitcrunch Chocolate Peanut Butter Whey Protein Bars, 18-count, 1.62oz"
"Snacks","$22.99 ","No Discount","","Chef Robert Irvine's Fit Crunch Whey Protein Bars, Mint Chocolate Chip, 18-count, 1.62 Oz"
"Snacks","$17.99 ","No Discount","","Power Crunch Protein Energy Bar, Strawberry Creme, 1.4 oz, 12-count"
"Snacks","$27.99 ","No Discount","Rated 4.7 out of 5 stars based on 1418 reviews.","Shrimp Chips with Garlic and Butter 16 oz 2-pack"
"Snacks","$12.99 ","No Discount","","Nutter Butter Sandwich Cookies, 1.9 oz, 24-count"
"Snacks","$8.99 ","After $2 OFF","","Paradise Green, Dried Ginger Chunks, 32 oz"
"Snacks","$18.99 ","No Discount","","Grandma's Cookies, Variety Pack, 2.5 oz, 33-count"
"Snacks","$17.99 ","No Discount","","Skinny Pop Popcorn, 0.65 oz, 28-count"
"Snacks","$17.99 ","No Discount","","Clif Bar, Crunchy Peanut Butter, 2.4 oz, 12-count"
"Snacks","$9.99 ","No Discount","","Lance Toasty Cracker Sandwiches, 1.29 oz, 40-count"
"Snacks","$16.99 ","No Discount","","Kirkland Signature Snacking Nuts, Variety Pack, 1.6 oz, 30-count"
"Snacks","$10.69 ","After $2.30 OFF","","Planters, Cashew & Peanut, Variety Pack, 24-count"
"Snacks","$16.99 ","No Discount","","Annie's Organic Bunny Snack Pack Baked Crackers and Graham Snacks, 1.07 oz, Variety Pack, 36-count"
"Snacks","$13.99 ","No Discount","","Skippy Peanut Butter & Chocolate Fudge Wafer Bar, 1.3 oz, 22-Count"
"Snacks","$13.99 ","No Discount","","Kirkland Signature Turkey Jerky, 13.5 oz"
"Snacks","$14.99 ","No Discount","","Kirkland Signature Fancy Whole Cashews, 2.5 lbs"
"Snacks","$17.99 ","No Discount","","Power Crunch Protein Energy Bars, Peanut Butter Creme, 1.4 oz, 12-count"
"Snacks","$12.99 ","No Discount","","WildRoot's Coastal Berry Trail Mix, 26 oz"
"Snacks","$18.99 ","No Discount","","SkinnyPop Popcorn, Variety, 36-count"
"Snacks","$19.99 ","No Discount","","Quaker Rice Crisps, Variety Pack, 36-count"
"Snacks","$17.99 ","No Discount","","Kirkland Signature Trail Mix Snack Packs, 2 oz, 28-count"
"Snacks","$24.49 ","No Discount","","Think Thin High Protein Bar, Variety Pack, 2.1 oz, 18-count"
"Snacks","$49.99 ","No Discount","Rated 5 out of 5 stars based on 11 reviews.","G2G 3-pack Almond Chocolate Chip Protein Bars, 24-count"
"Snacks","$32.99 ","No Discount","","Kirkland Signature Variety Snack Box, 51-count"
"Snacks","$17.99 ","No Discount","","Nature Valley Crunchy Granola Bar, Oats 'n Honey, 1.49 oz, 49-count "
"Snacks","$22.99 ","No Discount","","Doritos Tortilla Chips, Nacho Cheese, 1 oz, 50-count"
"Snacks","$15.99 ","No Discount","","Kirkland Signature Extra Fancy Mixed Nuts, Salted, 2.5 lbs"
"Snacks","$19.99 ","No Discount","","Jack Link's All American Beef Stick, Beef & Cheese, 1.2 oz, 16-count"
"Snacks","$19.99 ","No Discount","","Cheez-It Puff'd Baked Snacks, Double Cheese, 0.7 oz, 36 count"
"Snacks","$44.99 ","No Discount","","Doritos Tortilla Chips, Nacho Cheese, 1.75 oz, 64-count"
"Snacks","$17.99 ","No Discount","","Nature Valley Fruit & Nut Chewy Granola Bar, Trail Mix, 1.2 oz, 48-count"
"Snacks","$10.49 ","No Discount","","Kirkland Signature, Whole Dried Blueberries, 20 oz"
"Snacks","$17.99 ","No Discount","","Power Crunch Protein Energy Bar, French Vanilla, 1.4 oz, 12-count"
"Snacks","$38.99 ","No Discount","Rated 4.7 out of 5 stars based on 2153 reviews.","Savanna Orchards Honey Roasted Nut & Pistachios 30 oz, 2-pack"
"Snacks","$17.99 ","No Discount","","Power Crunch Protein Energy Bar, Triple Chocolate, 1.4 oz, 12-count "
"Snacks","$13.99 ","No Discount","","Bon Appetit, Banana Bread Slice, 4 oz, 8-Count"
"Snacks","$49.99 ","No Discount","Rated 4.8 out of 5 stars based on 101 reviews.","G2G Protein Bar Variety 3-pack (24 Total Bars)"
"Snacks","$9.99 ","No Discount","","Kirkland Signature Butter Toffee Cashews, 24 oz"
"Snacks","$18.99 ","No Discount","","Pepperidge Farm Goldfish Snacks, Variety Pack, 45-count"
"Snacks","$11.59 ","After $2.40 OFF","","Paradise Green, Dried Mango, 35.2 oz"
"Snacks","$33.99 ","No Discount","","Kirkland Signature Organic Pine Nuts, 1.5 lbs"
"Snacks","$39.99 ","No Discount","Rated 4.1 out of 5 stars based on 92 reviews.","Movie Marathon Gourmet Popcorn Gift Set "
"Snacks","$13.49 ","No Discount","","Paradise Green Premium Dried Mango Slices, 3.5 oz, 8-count"
"Snacks","$13.99 ","After $5 OFF","","Nature Valley Sweet and Salty Granola Bar, Peanut, 1.2 oz, 48-count"
"Snacks","$26.99 ","No Discount","","Clif Builder's Protein Bar, Variety Pack, 2.40 oz, 18-count"
"Snacks","$21.99 ","No Discount","","Golden Island Pork Snack Bites, Korean Barbecue, 1.5 oz, 12-count"
"Snacks","$12.49 ","No Discount","","Kellogg’s Pop-Tarts, Frosted Brown Sugar Cinnamon, 48-count"
"Snacks","$15.39 ","No Discount","","Orville Redenbacher's Original Popping Corn, 8 lbs"
"Snacks","$21.99 ","No Discount","","Frito Lay Classic Mix, Variety Pack, 30-count"
"Snacks","$24.99 ","No Discount","","Clif Kid ZBar Organic Granola Bar, Variety Pack, 1.27 oz, 36-count"
"Snacks","$13.19 ","No Discount","","Knott's Bite Size Cookies, Strawberry Shortbread, 2 oz, 36-count"
"Snacks","$11.99 ","No Discount","Rated 4.6 out of 5 stars based on 731 reviews.","Sonoma Creamery Pepper Jack Crisps, 10 oz"
"Snacks","$12.99 ","No Discount","","Crunchmaster Multi-Grain Crackers, 28 oz"
"Snacks","$10.99 ","No Discount","","Kirkland Signature Supreme Whole Almonds, 3 lbs"
"Snacks","$18.39 ","After $3.60 OFF","","Takis, Rolled Tortilla Chips, Blue Heat, 1 oz, 50-count"
"Snacks","$16.99 ","No Discount","","Kirkland Signature Extra Fancy Mixed Nuts, Unsalted, 2.5 lbs"
"Snacks","$21.99 ","No Discount","","Kirkland Signature Dry Roasted Macadamia Nuts, 1.5 lbs"
"Snacks","$23.99 ","No Discount","","Frito-Lay Fun Flavor Mix, Variety Pack, 54-count"
"Snacks","$15.99 ","No Discount","","Pirate's Booty Aged White Cheddar Snack, 0.5 oz, 40-count"
"Snacks","$14.99 ","No Discount","","Golden Island Korean Barbecue Pork Jerky, 14.5 oz"
"Snacks","$49.99 ","No Discount","Rated 4.2 out of 5 stars based on 85 reviews.","Mary Macleod's Gluten Free Shortbread Cookies Mixed Assortment 8-Pack "
"Snacks","$8.99 ","No Discount","","Kirkland Signature Walnut Halves, 3 lbs"
"Snacks","$12.49 ","No Discount","","Kellogg’s Pop-Tarts, Frosted Strawberry, 48-count"
"Snacks","$12.99 ","No Discount","","Sugar Bowl Bakery Mango Cakes, 27 oz"
"Snacks","$13.99 ","No Discount","","Milano Cookies, Double Dark Chocolate, 0.98 oz, 30-count"
"Snacks","$16.99 ","No Discount","","Popchips Potato Chips, Variety Pack, 0.8 oz, 30-count"
"Snacks","$9.99 ","No Discount","","Nutty & Fruity, Chili Mango, 30 oz"
"Snacks","$19.99 ","No Discount","","Country Archer Grass-Fed Beef Stick Minis, Original, 0.5 oz, 28-Count"
"Snacks","$15.99 ","No Discount","","Kirkland Signature In-Shell Pistachios, 3 lbs"
"Snacks","$13.99 ","No Discount","","WildRoots Trail Mix, Coastal Berry Blend, 1.75 oz, 12-count"
"Snacks","$21.79 ","No Discount","","Wonderful Pistachios, Salt & Pepper, 3 lbs"
"Snacks","$18.99 ","No Discount","","Bobo's PB&Js Oat Sandwich Bar, Variety Pack, 2.1 oz, 20-count"
"Snacks","$12.99 ","No Discount","","Kirkland Signature Pecan Halves, 2 lbs"
"Snacks","$16.99 ","No Discount","","Kirkland Signature Shelled Pistachios, 1.5 lbs"
"Snacks","$13.99 ","No Discount","","Innofoods Organic Almond & Pecan Clusters, 16 oz"
"Snacks","$11.99 ","No Discount","","Kirkland Signature, Sunsweet Whole Dried Plums, 3.5 lbs"
"Snacks","$7.79 ","After $2.20 OFF","","Universal Bakery, Belgian Waffles, Strawberry, 1.9 oz, 12-Count"
"Snacks","$24.99 ","No Discount","Rated 4.4 out of 5 stars based on 5 reviews.","The Gluten Free Brothers Variety Bites, 6 count"
"Snacks","$16.99 ","No Discount","","Kellogg's Rice Krispies Treats, Variety Pack, 60-count"
"Snacks","$14.99 ","No Discount","","Golden Island Fire Grilled Pork Jerky, Spicy Sesame, 14.5 oz"
"Snacks","$21.99 ","No Discount","","SunChips Whole Grain, Variety, 1.5 oz, 30-count"
"Snacks","$18.99 ","No Discount","","Chex Mix Muddy Buddies, Peanut Butter and Chocolate, 1.75 oz, 30-count"
"Snacks","$42.99 ","No Discount","Rated 3.7 out of 5 stars based on 82 reviews.","No Sugar Keto Bar Chocolate Chip Cookie Dough  (12-count) 2-Pack "
"Snacks","$11.99 ","No Discount","","Sabritas Peanuts, 1.625 oz, Variety Pack, 30-count"
"Snacks","$19.99 ","No Discount","","Chomps Original Beef Sticks, Mild, 12 Individually Wrapped Sticks "
"Snacks","$42.99 ","No Discount","Rated 3.4 out of 5 stars based on 79 reviews.","No Sugar Keto Bar Chocolate Mint (12-count) 2-Pack "
"Snacks","$12.99 ","No Discount","","Kellogg's Rice Krispie Treats, 1.3 oz, 25-count"
"Snacks","$10.99 ","No Discount","","Sugar Bowl Bakery, Madeleine Cookies, 1 oz, 28-Count"
"Snacks","$10.99 ","No Discount","","Honey Maid Graham Crackers 14.4 oz, 4-count"
"Snacks","$13.99 ","No Discount","","Entenmann's Little Bites Chocolate Chip Muffins, 1.65 oz, 20-Count"
"Snacks","$10.99 ","No Discount","","Lotus Biscoff Cookies, 8.8 oz., 4 Count"
"Snacks","$19.99 ","No Discount","","Black Forest Stretch Island Fruit Strips, Variety Pack, 0.5 oz, 50-count"
"Snacks","$17.99 ","No Discount","","Almonds, 5 lbs"
"Snacks","$13.99 ","After $3 OFF","","Jack Link’s Beef Tender Bites, Teriyaki, 3.25 oz, 3-Count"
"Snacks","$12.99 ","No Discount","","Go Raw Sprouted Organic Pumpkin Seeds with Sea Salt, 22 oz"
"Snacks","$42.99 ","No Discount","Rated 4.7 out of 5 stars based on 64 reviews.","No Sugar Shellz Dark Chocolatey Caramel Pecan 25-count, 2-pack"
"Snacks","$19.99 ","No Discount","","Sliced Almonds, 5 lbs"
"Snacks","$29.99 ","No Discount","","Think Jerky Grass Fed Beef Sticks, Original, 1 oz, 20-count"
"Snacks","$10.49 ","No Discount","","Sugar Bowl Bakery, Petite Palmiers, 32 oz"
"Snacks","$15.99 ","No Discount","","Kirkland Signature Trail Mix, 4 lbs"
"Snacks","$12.99 ","No Discount","","Kirkland Signature, Organic Applesauce, 3.17 oz, 24-Count"
"Snacks","$15.99 ","No Discount","","Kam Yen Jan Chinese Style Sausage, 21 oz., 2-count  "
"Snacks","$64.99 ","No Discount","Rated 4.5 out of 5 stars based on 454 reviews.","Made in Nature USDA Organic Dried Mangos 28 oz  3-pack"
"Snacks","$17.99 ","No Discount","","Nature Valley Biscuits with Almond Butter, 1.35 oz, 30-count"
"Snacks","$39.99 ","No Discount","Rated 4.4 out of 5 stars based on 440 reviews.","Made in Nature Organic Berry Fusion 24 oz, 2-pack"
"Snacks","$42.99 ","No Discount","Rated 4 out of 5 stars based on 128 reviews.","No Sugar Keto Bar (12-count) 2-pack Cookies & Cream"
"Snacks","$16.99 ","No Discount","","Oreo Cookies Variety Pack, 60-count"
"Snacks","$21.99 ","No Discount","","Wonderful Pistachios, No Shell, Variety Pack, .75 oz, 24-count"
"Snacks","$12.99 ","No Discount","","Kirkland Signature Premium Extra Thick Steak Strips, 12 oz"
"Snacks","$12.99 ","No Discount","","Savanna Orchards Gourmet Honey Roasted Nut Mix, 30 oz"
"Snacks","$12.99 ","No Discount","","Lorna Doone Shortbread Cookies, 1.5 oz, 30-count"
"Snacks","$12.99 ","No Discount","","Chips Ahoy! Cookies, Chocolate Chip, 1.55 oz, 24-count"
"Snacks","$23.99 ","No Discount","","Kind Bar, Variety Pack, 1.4 oz, 20-count"
"Snacks","$12.99 ","No Discount","","Newtons Fig Cookies, 2 oz, 24-count"
"Snacks","$26.99 ","No Discount","","Tapatio Mixed Nuts, Salsa Picante, 2.5 oz, 24-count"
"Snacks","$12.99 ","No Discount","","Happy Snacks Animal Crackers, 2 oz, 12-count"
"Snacks","$20.99 ","No Discount","","Famous Amos Cookies, Chocolate Chip, 2 oz, 42-count"
"Snacks","$14.99 ","No Discount","","Goldfish Baked Snack Crackers, Cheddar, 66 oz"
"Snacks","$19.99 ","No Discount","","Nature's Bakery Fig Bar, Variety Pack, 2 oz, 40-count"
"Snacks","$42.99 ","No Discount","Rated 4.6 out of 5 stars based on 556 reviews.","Savanna Honey Roasted Mix Nuts, 30 oz, 2-pack"
"Snacks","$11.99 ","No Discount","","Nutty & Fruity Spicy Chili Tamarind Bites, 24 oz"
"Snacks","$7.99 ","After $4 OFF","","Ocean Spray, Craisins Whole Dried Cranberries, 64 oz"
"Snacks","$9.49 ","No Discount","","Nilla Wafers Cookies, 15 oz, 2 Count"
"Snacks","$16.99 ","No Discount","","Welch’s Juicefuls Juicy Fruit Snacks, Variety Pack, 1 oz, 44 count"
"Snacks","$36.99 ","No Discount","","Pringles Potato Chips, Sour Cream & Onion, 5.57 oz, 14-count"
"Snacks","$14.99 ","No Discount","","Bon Appetit, Cheese Coffee Bar Cake, 4 oz, 8-Count"
"Snacks","$14.99 ","No Discount","","Pepperidge Farm Goldfish Crackers, Cheddar, 1 oz, 45-count"
"Snacks","$10.99 ","No Discount","","Sugar Bowl, Bakery Duet Bites, 32 oz"
"Snacks","$15.99 ","No Discount","","Universal Bakery Organic Paleo Bars, 20-Count"
"Snacks","$11.99 ","No Discount","","Dot’s Homestyle Pretzels, Original Seasoned Pretzel Twists, 35 oz"
"Snacks","$15.99 ","No Discount","","Grandma's Sandwich Creme Cookies, Vanilla, 3.245 oz, 24-Count"
"Snacks","$20.99 ","No Discount","","Kind Mini Bars, Variety Pack, 0.7 oz, 36-count"
"Snacks","$10.99 ","No Discount","","Cracker Jack, Original, 1.25 oz, 30-count"
"Snacks","$15.99 ","No Discount","","Welch’s Fruit Snacks, .8 oz, 90-count"
"Snacks","$21.99 ","No Discount","","Takis, Rolled Tortilla Chips, Fuego, 1 oz, 50-count"
"Snacks","$109.99 ","No Discount","Rated 4.7 out of 5 stars based on 1103 reviews.","Popcornopolis Ultimate Classic Assorted Tall Cones, Variety, 24-count"
"Snacks","$11.49 ","No Discount","","Blue Diamond Almonds, Smokehouse, 1.5 oz, 12-count"
"Snacks","$16.99 ","No Discount","","Kirkland Signature Praline Pecans, 2.5 lbs"
"Snacks","$13.99 ","No Discount","","Snyder's of Hanover Mini Pretzels, 0.9 oz, 60-count"
"Snacks","$13.79 ","No Discount","","Nonni’s Biscotti, Almond Dark Chocolate, 25-count"
"Snacks","$42.99 ","No Discount","Rated 4.3 out of 5 stars based on 117 reviews.","No Sugar Keto Bar (12-count) 2-pack  Chocolate Fudge Brownie"
"Snacks","$17.99 ","No Discount","","Blue Diamond Almonds Bold, Korean BBQ, 45 oz"
"Snacks","$36.99 ","No Discount","","Pringles Potato Chips, Original, 5.26 oz, 14-count"
"Snacks","$9.49 ","No Discount","","Planters, Salted Peanuts, 1 oz, 48-count"
"Snacks","$16.99 ","No Discount","","Jack Link's Big Beef Jerky Stick, Original, 0.92 oz, 20-count"
"Snacks","$10.69 ","After $2.30 OFF","","Kellogg's Club Crackers, Original, 13.7 oz, 4 Count"
"Snacks","$12.99 ","No Discount","","Knott's Berry Farm Premium Shortbread Cookies, Raspberry, 2 oz, 36-count"
"Snacks","$16.99 ","No Discount","","Jack Link's Beef Jerky, Sweet and Hot, 3.25 oz, 3-count"
"Snacks","$10.99 ","No Discount","","Wheat Thins 100% Whole Grain Crackers, Original, 40 oz"
"Snacks","$59.99 ","No Discount","Rated 2.8 out of 5 stars based on 15 reviews.","Island Princess Macadamia Popcorn Crunch 24 oz 2-pack"
"Snacks","$13.99 ","No Discount","","Nabisco Organic Triscuit Crackers, Original, 9 oz., 4-Count"
"Snacks","$14.99 ","After $3 OFF","","Wonderful In-Shell Pistachio Nuts, 1.5 oz, 24-count"
"Snacks","$39.99 ","No Discount","Rated 4.6 out of 5 stars based on 523 reviews.","Made in Nature USDA Organic Goji Berries 20 oz 2-pack"
"Snacks","$49.99 ","No Discount","","Ruffles Potato Chips, Cheddar & Sour Cream, 1.5 oz, 64-count"
"Snacks","$10.49 ","After $2.50 OFF","","Kar's Trail Mix, Sweet 'N Salty, 2 oz, 24-count"
"Snacks","$11.49 ","No Discount","","Keebler Bite Size Cookies made with Milk Chocolate M&M's Minis, 1.6 oz, 30-count"
"Snacks","$22.99 ","No Discount","","Lay's Potato Chips, Classic, 1 oz, 50-count"
"Snacks","$21.99 ","No Discount","","Pacific Gold Original Beef Jerky, 1.25 oz, 12-count"
"Snacks","$14.99 ","No Discount","","Kirkland Signature Fancy Whole Cashews, Unsalted, 2.5 lbs"
"Snacks","$16.99 ","No Discount","","Jack Link's Beef Jerky, Teriyaki, 3.25 oz, 3-count"
"Snacks","$13.49 ","No Discount","","OREO Chocolate Sandwich Cookies, Stay Fresh Packs, 12 Count"
"Snacks","$28.99 ","No Discount","","Clif Bar Variety Pack, 2.4 oz, 26-count"
"Snacks","$13.69 ","No Discount","","RITZ Crackers, Original, 0.68 oz, 45-count"
"Snacks","$11.99 ","No Discount","","Kirkland Signature Organic Roasted Seaweed, 0.6 oz, 10-count"
"Snacks","$26.99 ","No Discount","","Pringles Potato Chips, Original, 0.67 oz, 60-count"
"Snacks","$11.89 ","After $3.10 OFF","","Oreo Chocolate Sandwich Cookies, 2.4 oz, 30-count"
"Snacks","$12.99 ","No Discount","","Cheez-It Crackers, Cheddar, 3 lbs"
"Snacks","$16.99 ","No Discount","","Jack Link's Beef Jerky, Peppered, 3.25 oz, 3-count"
"Snacks","$16.99 ","No Discount","","Kirkland Signature Organic Whole Cashews, Unsalted, Unroasted, 2.5 lbs"
"Snacks","$62.99 ","No Discount","","Takis, Rolled Tortilla Chips, Fuego, 3.25 oz, 40-count"
"Snacks","$49.99 ","No Discount","Rated 4.6 out of 5 stars based on 1819 reviews.","Made In Nature Organic Calimyrna Figs 40 oz, 3-pack"
"Snacks","$10.99 ","No Discount","","Sheila G's Brownie Brittle, Chocolate Chip, 1 oz, 20-count"
"Snacks","$32.99 ","No Discount","Rated 4.5 out of 5 stars based on 786 reviews.","Made in Nature USDA Organic Dates 40 oz, 2-pack"
